antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"PostgreSQL, Docker",Python,0.0585,0.5605,0.0485,0.829059829059829,1.4791433167882766,1.0,0.015710750000000002,2.571074999999999,0.34406053073895027,0.08501314636283962,0.6110576315354471,0.4577948565459716
"Communication, Java",Git,0.062,0.4745,0.0435,0.7016129032258064,1.4786362554811516,1.0,0.014081,1.761135135135135,0.3450971742273853,0.08823529411764705,0.4321844019520578,0.3966441755328189
"Excel, Statistics",Python,0.0525,0.5605,0.0435,0.8285714285714285,1.478271951064101,1.0,0.01407375,2.5637499999999993,0.34146119552361026,0.07638279192273924,0.6099463676255484,0.4530903530011469
"Redux, Communication",Git,0.0485,0.4745,0.034,0.7010309278350516,1.4774097530770318,1.0,0.010986750000000003,1.7577068965517249,0.3396108311953263,0.06952965235173825,0.4310769321314017,0.38634265042964383
"Linux, Git",SQL,0.196,0.4525,0.131,0.6683673469387755,1.4770549103619348,1.0,0.04231,1.650923076923077,0.4017128099958224,0.25314009661835746,0.3942782592489051,0.4789350546848574
"Node.js, TypeScript",Python,0.0755,0.5605,0.0625,0.8278145695364238,1.4769216227233253,1.0,0.02018225,2.5524807692307694,0.34928718226068145,0.1089799476896251,0.6082242765333876,0.4696610760260175
"Debugging, Algorithms",Python,0.1015,0.5605,0.084,0.8275862068965517,1.4765141960687809,1.0,0.02710925,2.5490999999999997,0.3591866073084771,0.14532871972318337,0.6077046800831666,0.4887261988987665
"Communication, Data Visualization",Python,0.058,0.5605,0.048,0.8275862068965517,1.4765141960687809,1.0,0.015490999999999998,2.5490999999999997,0.34259996461429576,0.08413672217353199,0.6077046800831666,0.4566120151342705
"Algorithms, Data Structures",Python,0.0985,0.5605,0.0815,0.8274111675126904,1.4762019045721506,1.0,0.02629075,2.5465147058823536,0.35783237889135017,0.14112554112554113,0.6073064107228451,0.48640852755652364
"Teamwork, MongoDB",Git,0.1065,0.4745,0.0745,0.6995305164319249,1.4742476637132242,1.0,0.02396575,1.7489296875000002,0.3600312473006013,0.14708785784797632,0.4282217248942433,0.4282689463086916
"Object-Oriented Programming, Unit Testing",Python,0.1035,0.5605,0.0855,0.8260869565217392,1.4738393515106856,1.0,0.027488250000000013,2.5271250000000016,0.3586168432794201,0.1477960242005186,0.6042934164317162,0.4893146647015476
"Rest Apis, Api Design",Python,0.06,0.5605,0.0495,0.8250000000000001,1.471900089206066,1.0,0.015870000000000002,2.5114285714285725,0.34107027724049005,0.08669001751313485,0.6018202502844142,0.45665700267618203
"Unit Testing, SQL",Python,0.1055,0.5605,0.087,0.8246445497630331,1.4712659228600056,1.0,0.027867249999999996,2.506337837837837,0.35809191547323044,0.15025906735751293,0.6010114897907466,0.48993155231238184
"Object-Oriented Programming, Linux",Python,0.1025,0.5605,0.0845,0.8243902439024391,1.4708122103522554,1.0,0.02704875000000001,2.5027083333333344,0.3566613373770007,0.14606741573033707,0.6004328643969035,0.4875742477317726
"Communication, Looker",Python,0.037,0.5605,0.0305,0.8243243243243243,1.4706946018275189,1.0,0.0097615,2.501769230769231,0.3323459816488773,0.05379188712522045,0.6002828767333888,0.4393700122959713
"Object-Oriented Programming, Data Structures",Python,0.102,0.5605,0.084,0.823529411764706,1.4692763813821694,1.0,0.026829000000000006,2.490500000000001,0.3556713331212218,0.14520311149524634,0.5984742019674766,0.4866978013328436
"Debugging, Java",Python,0.1045,0.5605,0.086,0.8229665071770335,1.4682720913060365,1.0,0.027427749999999994,2.4825810810810807,0.3561444171763209,0.1485319516407599,0.5971934179227155,0.4882004703592571
"Java, SQL",Python,0.1065,0.5605,0.0875,0.8215962441314554,1.4658273757920703,1.0,0.027806749999999998,2.4635131578947367,0.3556703173714925,0.15099223468507333,0.5940756407996709,0.4888534298266554
"Rest Apis, Data Structures",Python,0.1005,0.5605,0.0825,0.8208955223880597,1.4645772031901154,1.0,0.02616975,2.4538750000000005,0.3526504623780888,0.14261019878997408,0.5924812796087822,0.4840427656543332
"Algorithms, Teamwork",Git,0.059,0.4745,0.041,0.6949152542372882,1.4645210837456022,1.0,0.013004500000000006,1.7224722222222226,0.33707006039242127,0.08324873096446701,0.41943911367704695,0.39066099908913937
"Node.js, SQL",Python,0.1395,0.5605,0.1145,0.8207885304659498,1.4643863166207847,1.0,0.03631025,2.4524099999999995,0.3685300259572859,0.19555935098206664,0.5922378395129688,0.5125352108172746
"Communication, MongoDB",Git,0.1025,0.4745,0.071,0.6926829268292682,1.4598164948983525,1.0,0.02236375,1.7099603174603175,0.35095531405704433,0.14031620553359683,0.41519110719175684,0.42115705877817466
"Linux, SQL",Python,0.165,0.5605,0.135,0.8181818181818182,1.4597356256589085,1.0,0.0425175,2.4172500000000006,0.37717897538256817,0.22861981371718884,0.5863067535422486,0.5295190982077691
Data Structures,Python,0.129,0.5605,0.1055,0.817829457364341,1.4591069712120268,1.0,0.03319549999999999,2.412574468085105,0.3612506189431986,0.18065068493150685,0.5855050224444619,0.5030271283253462
"JavaScript, SQL",Python,0.197,0.5605,0.161,0.817258883248731,1.4580889977675842,1.0,0.0505815,2.405041666666667,0.39124633555842614,0.26990779547359595,0.5842067878241888,0.5522512079044726
"Tableau, Problem Solving",Python,0.06,0.5605,0.049,0.8166666666666668,1.457032411537318,1.0,0.015370000000000002,2.3972727272727283,0.33369518019973954,0.0857392825896763,0.5828593098217674,0.4520443056794529
"Rest Apis, Linux",Python,0.1635,0.5605,0.1335,0.8165137614678899,1.4567596101122031,1.0,0.04185825,2.395275,0.3748295801795872,0.2260795935647756,0.5825114026573149,0.5273469788606175
"Unit Testing, Java",Python,0.098,0.5605,0.08,0.8163265306122449,1.4564255675508384,1.0,0.025071000000000003,2.3928333333333334,0.34743625277161866,0.13828867761452032,0.5820853938845163,0.4795281181161135
"Excel, Communication",Python,0.038,0.5605,0.031,0.8157894736842105,1.4554673928353443,1.0,0.009701000000000001,2.3858571428571427,0.3252967607806318,0.05462555066079295,0.5808634213520149,0.4355486173059768
Statistics,Python,0.103,0.5605,0.084,0.8155339805825244,1.4550115621454494,1.0,0.026268500000000007,2.3825526315789483,0.3486290279768541,0.1449525452976704,0.5802820946132522,0.4827000857417528
Debugging,Python,0.1355,0.5605,0.1105,0.8154981549815498,1.4549476449269398,1.0,0.03455224999999999,2.3820899999999994,0.36170045719938543,0.18872758326216912,0.5802005801627981,0.5063217804345751
"Communication, Algorithms",Git,0.0565,0.4745,0.039,0.6902654867256637,1.4547217844587224,1.0,0.01219075,1.6966142857142859,0.3313018901254195,0.07926829268292682,0.41059084058166256,0.38622863377379074
Docker,Git,0.255,0.4745,0.176,0.6901960784313725,1.4545755077584248,1.0,0.055002499999999996,1.69623417721519,0.419482153752288,0.31797651309846425,0.41045876009775933,0.5305564164548855
"Api Design, SQL",Python,0.0595,0.5605,0.0485,0.8151260504201682,1.4542837652456166,1.0,0.015150250000000004,2.3772954545454557,0.33213853127038157,0.08486439195100613,0.5793539258706898,0.45082796722614116
"Api Design, Docker",Python,0.0595,0.5605,0.0485,0.8151260504201682,1.4542837652456166,1.0,0.015150250000000004,2.3772954545454557,0.33213853127038157,0.08486439195100613,0.5793539258706898,0.45082796722614116
"TypeScript, SQL",Python,0.073,0.5605,0.0595,0.815068493150685,1.4541810760939964,1.0,0.018583500000000003,2.376555555555556,0.336923118762068,0.10365853658536586,0.5792229650755062,0.46061185585277337
"Docker, TypeScript",Python,0.0725,0.5605,0.059,0.8137931034482758,1.4519056261343013,1.0,0.018363749999999998,2.3602777777777773,0.33557951482479786,0.10278745644599302,0.5763210544898199,0.45952813067150633
"Linux, Git",Python,0.196,0.5605,0.1595,0.8137755102040816,1.4518742376522418,1.0,0.049642000000000006,2.360054794520547,0.38710834542023426,0.26716917922948075,0.5762810243551344,0.5491714303919605
Scikit-Learn,Python,0.04,0.5605,0.0325,0.8125,1.449598572702944,1.0,0.010080000000000002,2.344,0.32307692307692315,0.05721830985915492,0.5733788395904437,0.43524197145405885
"Api Design, Git",Python,0.0665,0.5605,0.054,0.8120300751879699,1.4487601698268866,1.0,0.01672675,2.3381399999999997,0.3318207066198496,0.09424083769633508,0.5723096136245048,0.4541863132407289
"Git, Algorithms",Python,0.101,0.5605,0.082,0.8118811881188118,1.4484945372324922,1.0,0.025389500000000002,2.33628947368421,0.3444138473642801,0.14150129421915444,0.5719708489620292,0.47908956818964676
"Docker, HTML/CSS",Python,0.0795,0.5605,0.0645,0.8113207547169812,1.447494656051706,1.0,0.01994025,2.3293500000000007,0.33585134469385947,0.11207645525629888,0.5706956876381825,0.4631982899365459
"Teamwork, Redis",Python,0.045,0.5605,0.0365,0.8111111111111111,1.447120626424819,1.0,0.0112775,2.326764705882353,0.32353152119343037,0.0641476274165202,0.5702186828466692,0.438115769650114
Deep Learning,Python,0.037,0.5605,0.03,0.8108108108108109,1.446584854256576,1.0,0.009261499999999999,2.323071428571429,0.3205780546902042,0.05286343612334801,0.5695354057128802,0.4321672252091521
Unit Testing,Python,0.1295,0.5605,0.105,0.8108108108108107,1.4465848542565758,1.0,0.03241524999999999,2.323071428571428,0.3546429255217307,0.1794871794871795,0.56953540571288,0.49907177471851866
"Rest Apis, Unit Testing",Python,0.1,0.5605,0.081,0.8099999999999999,1.4451382694023192,1.0,0.02495,2.3131578947368414,0.34224965706447186,0.13977566867989646,0.5676905574516494,0.47725691347011595
"Rest Apis, Debugging",Python,0.1105,0.5605,0.0895,0.8099547511312217,1.4450575399308148,1.0,0.02756475,2.312607142857143,0.34624624341714794,0.15391229578675839,0.5675876021188208,0.4848168046467884
"Api Design, Node.js",Python,0.0605,0.5605,0.049,0.8099173553719009,1.4449908213593237,1.0,0.015089750000000006,2.3121521739130446,0.3277850789064962,0.08566433566433568,0.5675025150668963,0.44866965003207
"Rest Apis, MongoDB",Python,0.136,0.5605,0.11,0.8088235294117646,1.4430393031432018,1.0,0.033771999999999996,2.2989230769230757,0.3553451178451178,0.1875532821824382,0.5650137187980993,0.50253843731962
"Data Visualization, Problem Solving",Python,0.062,0.5605,0.05,0.8064516129032259,1.4388075163304654,1.0,0.015249000000000006,2.270750000000001,0.3251385927505332,0.08733624454148473,0.5596168666740066,0.44782883945785734
"Object-Oriented Programming, JavaScript",Python,0.1085,0.5605,0.0875,0.8064516129032258,1.4388075163304652,1.0,0.026685749999999994,2.2707499999999996,0.34209758833426807,0.15047291487532244,0.5596168666740062,0.4812811142125406
"PostgreSQL, Django",Python,0.0645,0.5605,0.052,0.8062015503875969,1.4383613744649364,1.0,0.015847749999999994,2.26782,0.32577704230563653,0.09075043630017453,0.5590478962175128,0.44948792952029265
"Communication, Data Cleaning",Python,0.0385,0.5605,0.031,0.8051948051948052,1.4365652189024178,1.0,0.009420749999999999,2.2561000000000004,0.3160636102863469,0.0545774647887324,0.5567572359381234,0.43025128306127414
"Rest Apis, SQL",Python,0.2385,0.5605,0.192,0.8050314465408805,1.4362737672451036,1.0,0.058320750000000005,2.254209677419355,0.398888911687459,0.3163097199341022,0.5563855438927885,0.5737913700144188
"Django, SQL",Python,0.064,0.5605,0.0515,0.8046874999999999,1.4356601248884922,1.0,0.015627999999999996,2.250239999999999,0.32420546012779017,0.08987783595113437,0.5556029579067119,0.4482848739964317
"JavaScript, MongoDB",Python,0.087,0.5605,0.07,0.8045977011494254,1.4354999128446484,1.0,0.021236500000000012,2.2492058823529426,0.33228759192614626,0.12121212121212124,0.5553986374275891,0.46474309678345493
"Node.js, Problem Solving",Git,0.1065,0.4745,0.0725,0.6807511737089201,1.4346705452242785,1.0,0.02196575,1.6460514705882352,0.33908882156571407,0.14257620452310718,0.39248558270013345,0.4167717933876529
"JavaScript, Java",Python,0.107,0.5605,0.086,0.8037383177570093,1.4339666686119703,1.0,0.026026499999999994,2.2393571428571426,0.33889554415479567,0.14789337919174547,0.5534432713470064,0.47858637564924505
"Problem Solving, Algorithms",Git,0.061,0.4745,0.0415,0.6803278688524591,1.4337784380452248,1.0,0.012555500000000004,1.6438717948717956,0.3221961327739072,0.0840080971659919,0.3916800549047747,0.3838941767866089
"Docker, Teamwork",Git,0.1345,0.4745,0.0915,0.6802973977695167,1.4337142207998246,1.0,0.027679750000000003,1.64371511627907,0.34952158170046066,0.17681159420289855,0.39162206997053606,0.43656598023354654
"Node.js, MongoDB",Python,0.14,0.5605,0.1125,0.8035714285714285,1.4336689180578563,1.0,0.03402999999999999,2.2374545454545447,0.3517312661498707,0.19132653061224492,0.5530635462376075,0.5021425385497642
"Docker, SQL",Python,0.134,0.5605,0.1075,0.8022388059701492,1.4312913576630673,1.0,0.03239299999999999,2.222377358490565,0.34795638863526496,0.18313458262350937,0.5500314129013634,0.4970159239485001
"Rest Apis, Django",Python,0.0605,0.5605,0.0485,0.8016528925619835,1.4302460170597386,1.0,0.014589750000000005,2.2158124999999997,0.32019115234578616,0.08471615720524017,0.5486982765915437,0.4440913882970488
"Api Design, Linux",Python,0.0655,0.5605,0.0525,0.8015267175572518,1.430020905543714,1.0,0.015787249999999996,2.214403846153845,0.32178654233228865,0.09154315605928509,0.5484111889812328,0.4475965434351825
"Django, Git",Python,0.068,0.5605,0.0545,0.801470588235294,1.4299207640237181,1.0,0.016385999999999998,2.213777777777777,0.3225971571445446,0.09494773519163761,0.5482834772134108,0.44935260009445344
"Docker, Git",Python,0.176,0.5605,0.141,0.8011363636363636,1.4293244667910145,1.0,0.04235199999999999,2.210057142857143,0.3645252358328168,0.2367758186397985,0.5475230116868343,0.5263487348957911
"Ci/Cd, Docker",Python,0.0525,0.5605,0.042,0.8,1.4272970561998217,1.0,0.012573750000000005,2.1975000000000007,0.31596306068601593,0.0735551663747811,0.5449374288964733,0.43746654772524535
"Object-Oriented Programming, Java",Python,0.105,0.5605,0.084,0.8,1.4272970561998217,1.0,0.02514750000000001,2.1975000000000007,0.3344972067039107,0.14445399828030955,0.5449374288964733,0.47493309545049067
Pandas,Python,0.0375,0.5605,0.03,0.8,1.4272970561998217,1.0,0.00898125,2.1975000000000007,0.31103896103896106,0.05281690140845071,0.5449374288964733,0.42676181980374667
"Algorithms, SQL",Python,0.1015,0.5605,0.081,0.7980295566502463,1.4237815462091816,1.0,0.02410925,2.176060975609756,0.3312688500037786,0.13941480206540446,0.5404540538117095,0.47127169179523914
"Rest Apis, Docker",Python,0.1385,0.5605,0.1105,0.7978339350180504,1.4234325334844788,1.0,0.03287074999999999,2.173955357142856,0.34529640241292275,0.18776550552251486,0.5400089533971568,0.4974896704528254
"Debugging, Teamwork",Git,0.06,0.4745,0.0405,0.675,1.4225500526870392,1.0,0.012030000000000002,1.6169230769230774,0.3159968479117416,0.0819838056680162,0.3815413891531875,0.3801765015806112
"Object-Oriented Programming, SQL",Python,0.111,0.5605,0.0885,0.7972972972972973,1.422475106685633,1.0,0.026284499999999995,2.1681999999999997,0.3340832395950506,0.15180102915951973,0.5387879346923715,0.47759601706970123
"PostgreSQL, Linux",Python,0.0615,0.5605,0.049,0.7967479674796748,1.4214950356461638,1.0,0.01452925,2.16234,0.31594598414752156,0.0855148342059337,0.5375380374964159,0.44208495608595694
"Communication, Debugging",Git,0.0645,0.4745,0.0435,0.6744186046511628,1.4213247727105645,1.0,0.012894749999999996,1.6140357142857145,0.31686909084207227,0.08779011099899092,0.38043502312305,0.3830470262454971
"Rest Apis, Object-Oriented Programming",Python,0.1055,0.5605,0.084,0.7962085308056873,1.420532615175178,1.0,0.024867250000000007,2.1566162790697687,0.33095437727913984,0.14432989690721648,0.5363106502973546,0.4730373608533343
"Rest Apis, Node.js",Python,0.1445,0.5605,0.115,0.795847750865052,1.4198889399911723,1.0,0.03400775000000002,2.1528050847457636,0.34566869107818987,0.19491525423728814,0.5354897630604141,0.5005108513468882
"Docker, MongoDB",Python,0.1365,0.5605,0.1085,0.7948717948717948,1.4181477160959766,1.0,0.03199175,2.1425624999999995,0.34146478136615804,0.18436703483432454,0.5332691578425366,0.49422447905944783
"Rest Apis, Java",Python,0.1045,0.5605,0.083,0.7942583732057417,1.417053297423268,1.0,0.024427750000000005,2.1361744186046514,0.3286546521092747,0.14261168384879724,0.5318734316399127,0.4711702213932366
Api Design,Python,0.08,0.5605,0.0635,0.79375,1.4161462979482604,1.0,0.018660000000000003,2.1309090909090904,0.3194111605614516,0.110051993067591,0.530716723549488,0.4535208519179304
"PostgreSQL, Node.js",Python,0.063,0.5605,0.05,0.7936507936507937,1.4159693017855375,1.0,0.0146885,2.1298846153846163,0.313521878335112,0.0871839581517001,0.53049099806779,0.44142842983164127
"Problem Solving, MongoDB",Git,0.1065,0.4745,0.0715,0.6713615023474178,1.4148819859798056,1.0,0.02096575,1.5990214285714284,0.32817825710942666,0.14033366045142295,0.3746175116030785,0.4110232169271335
"Communication, Statistics",Python,0.06,0.5605,0.0475,0.7916666666666667,1.4124293785310735,1.0,0.01387,2.109600000000001,0.3106382978723405,0.08289703315881325,0.5259764884338265,0.43820621468926557
"Teamwork, Data Structures",Git,0.0545,0.4745,0.0365,0.6697247706422018,1.4114326040931546,1.0,0.01063975,1.5910972222222224,0.30830248545742994,0.07411167512690355,0.37150289370542683,0.37332392378263934
Java,Python,0.1315,0.5605,0.104,0.7908745247148288,1.4110161011861353,1.0,0.030294249999999995,2.10160909090909,0.33539535450157204,0.17687074829931973,0.5241741176674147,0.4882115710104028
"Problem Solving, Unit Testing",Git,0.059,0.4745,0.0395,0.6694915254237288,1.4109410440963728,1.0,0.011504500000000004,1.5899743589743591,0.30951452131451873,0.07995951417004049,0.3710590398168008,0.3763685235127074
Python,SQL,0.5605,0.4525,0.3575,0.6378233719892953,1.4095544132360116,1.0,0.10387374999999999,1.5116933497536946,0.6611056747575519,0.5453852021357742,0.3384901771493978,0.7139393103040399
SQL,Python,0.4525,0.5605,0.3575,0.7900552486187845,1.4095544132360116,1.0,0.10387374999999999,2.093407894736842,0.5306957882300347,0.5453852021357742,0.522310008233867,0.7139393103040399
"JavaScript, Node.js",Python,0.0975,0.5605,0.077,0.7897435897435897,1.4089983759921316,1.0,0.022351249999999996,2.09030487804878,0.3216354282836277,0.1325301204819277,0.5216008867886001,0.4635604657014113
"Ci/Cd, Terraform",Python,0.052,0.5605,0.041,0.7884615384615385,1.4067110409661705,1.0,0.011854000000000003,2.0776363636363646,0.3049809612020172,0.07174103237095364,0.5186838190251162,0.4308052562958897
"Object-Oriented Programming, Algorithms",Python,0.1015,0.5605,0.08,0.7881773399014778,1.4062039962559818,1.0,0.023109249999999998,2.0748488372093017,0.32149763494713407,0.1374570446735395,0.5180371783878902,0.46545352276072993
"Algorithms, Java",Python,0.099,0.5605,0.078,0.7878787878787878,1.4056713432270969,1.0,0.022510499999999996,2.071928571428571,0.32030649705455466,0.13413585554600171,0.5173578791326231,0.46352012542913523
"JavaScript, Algorithms",Python,0.106,0.5605,0.0835,0.7877358490566039,1.4054163230269472,1.0,0.024087000000000004,2.0705333333333344,0.32267009604951175,0.14322469982847344,0.5170326485929554,0.4683549896487301
"Debugging, Problem Solving",Git,0.0615,0.4745,0.041,0.6666666666666667,1.4049877063575695,1.0,0.011818250000000002,1.5765000000000007,0.30713905167821,0.08282828282828282,0.36568347605455137,0.37653670530382866
"Statistics, Problem Solving",Python,0.068,0.5605,0.0535,0.7867647058823529,1.403683685784751,1.0,0.015385999999999997,2.061103448275862,0.30857165777546025,0.09304347826086955,0.514822994044034,0.441107598257858
Node.js,Python,0.185,0.5605,0.1455,0.7864864864864864,1.4031873086288786,1.0,0.0418075,2.058417721518987,0.35256045369257694,0.24249999999999994,0.5141899578759647,0.5230380692914145
PostgreSQL,Git,0.094,0.4745,0.0625,0.6648936170212766,1.4012510369257674,1.0,0.017897000000000003,1.5681587301587303,0.31606181015452545,0.12351778656126482,0.36230945199101156,0.3983056072461494
Object-Oriented Programming,Python,0.135,0.5605,0.106,0.7851851851851851,1.400865629233158,1.0,0.0303325,2.045948275862068,0.33081579234376707,0.179813401187447,0.5112290902962118,0.48715102256583076
"Api Design, MongoDB",Python,0.0605,0.5605,0.0475,0.7851239669421488,1.4007564084605688,1.0,0.013589750000000005,2.045365384615385,0.3045236828100054,0.08282476024411509,0.5110897996408391,0.4349348648270066
"Object-Oriented Programming, Communication",Git,0.0655,0.4745,0.0435,0.66412213740458,1.3996251578600212,1.0,0.012420249999999997,1.564556818181818,0.30553556822444844,0.0876132930513595,0.3608413651847384,0.3778987926222057
"Communication, Data Structures",Git,0.0595,0.4745,0.0395,0.6638655462184875,1.3990843966669917,1.0,0.011267250000000003,1.5633625000000007,0.3032927543253993,0.07987866531850353,0.36035308509702657,0.3735555339100867
"Docker, Node.js",Python,0.1435,0.5605,0.1125,0.7839721254355402,1.3987013834710798,1.0,0.032068250000000006,2.0344596774193557,0.33280923655704747,0.19019442096365177,0.5084689998533337,0.49234288698182005
"Api Design, Django",Python,0.06,0.5605,0.047,0.7833333333333333,1.3975617008623253,1.0,0.01337,2.0284615384615385,0.3026256224535989,0.08195292066259809,0.5070155479711793,0.4335935176925364
"Rest Apis, Algorithms",Python,0.101,0.5605,0.079,0.7821782178217821,1.3955008346508155,1.0,0.0223895,2.017704545454545,0.31525182692443077,0.1356223175965665,0.504387298798139,0.46156190106075723
"PostgreSQL, MongoDB",Git,0.0725,0.4745,0.048,0.6620689655172415,1.3952981359688967,1.0,0.013598750000000007,1.555051020408164,0.3054526055705303,0.09619238476953909,0.35693428262082105,0.38161404018749323
"Django, Node.js",Python,0.064,0.5605,0.05,0.78125,1.3938447814451382,1.0,0.014128000000000002,2.0091428571428573,0.3018803418803419,0.08703220191470845,0.5022753128555176,0.4352280330062444
"Teamwork, Java",Git,0.0575,0.4745,0.038,0.6608695652173913,1.39277042195446,1.0,0.01071625,1.549551282051282,0.2992112243473405,0.07692307692307691,0.3546518843337607,0.37047693223988637
"Django, Docker",Python,0.0615,0.5605,0.048,0.7804878048780488,1.3924849328778748,1.0,0.01352925,2.002166666666667,0.3003296483750666,0.08362369337979095,0.5005410804961292,0.43306281412501907
"Unit Testing, Teamwork",Git,0.056,0.4745,0.037,0.6607142857142857,1.392443173265091,1.0,0.010428,1.548842105263158,0.2985570316078791,0.07497467071935157,0.354356395269811,0.3693455517085654
"JavaScript, Git",SQL,0.249,0.4525,0.1565,0.6285140562248996,1.388981339723535,1.0,0.04382749999999999,1.473810810810811,0.37290003105550423,0.2871559633027523,0.3214868606847482,0.48718520490802997
"Object-Oriented Programming, Problem Solving",Git,0.063,0.4745,0.0415,0.6587301587301587,1.388261662234265,1.0,0.011606500000000002,1.5398372093023258,0.298478867444163,0.08366935483870969,0.35058070167489763,0.37309532172545873
"Problem Solving, Java",Git,0.0615,0.4745,0.0405,0.6585365853658537,1.3878537099385748,1.0,0.011318250000000002,1.538964285714286,0.2977761992146649,0.0817356205852674,0.35021234132417445,0.371944794263538
"Problem Solving, Redis",Python,0.045,0.5605,0.035,0.7777777777777779,1.3876499157498268,1.0,0.009777500000000005,1.977750000000001,0.2925205684367989,0.06134969325153375,0.4943749209960817,0.42011101199326006
Django,Python,0.0855,0.5605,0.0665,0.7777777777777778,1.3876499157498265,1.0,0.018577250000000003,1.9777500000000001,0.3054752792314302,0.11475409836065574,0.49437492099608144,0.448210922787194
"Docker, JavaScript",Python,0.0945,0.5605,0.0735,0.7777777777777777,1.3876499157498263,1.0,0.020532749999999995,1.9777499999999992,0.30851147747889873,0.12639724849527084,0.49437492099608116,0.45445534740806814
"Docker, Linux",Python,0.123,0.5605,0.0955,0.7764227642276423,1.3852324071858026,1.0,0.0265585,1.9657636363636368,0.3171031658378456,0.16241496598639457,0.4912918412460576,0.47340317515574803
"Docker, Terraform",Python,0.058,0.5605,0.045,0.7758620689655171,1.3842320588144819,1.0,0.012490999999999995,1.9608461538461528,0.2946685539042226,0.07846556233653007,0.4900160841081163,0.42807376418837856
"Ci/Cd, Linux",Python,0.0535,0.5605,0.0415,0.7757009345794393,1.3839445755208553,1.0,0.011513250000000003,1.9594375000000008,0.2931090447367919,0.07248908296943232,0.4896494529680076,0.42487098468490253
Algorithms,Python,0.129,0.5605,0.1,0.7751937984496124,1.3830397831393622,1.0,0.027695499999999998,1.9550172413793108,0.31797359357060845,0.16963528413910092,0.488495559612315,0.4768029652372951
"Node.js, Linux",Python,0.0645,0.5605,0.05,0.7751937984496124,1.3830397831393622,1.0,0.013847749999999999,1.9550172413793108,0.29605024051309453,0.08695652173913045,0.488495559612315,0.43219993223105063
"Communication, Unit Testing",Git,0.0595,0.4745,0.039,0.6554621848739496,1.3813744675952573,1.0,0.010767250000000003,1.5252317073170734,0.2935495303916357,0.07878787878787878,0.3443619122244521,0.3688269828479337
"Docker, Git",SQL,0.176,0.4525,0.11,0.625,1.3812154696132597,1.0,0.030359999999999998,1.46,0.3349514563106795,0.2121504339440694,0.3150684931506849,0.4340469613259669
"Django, Linux",Python,0.0685,0.5605,0.053,0.7737226277372262,1.3804150361056668,1.0,0.014605749999999994,1.9423064516129027,0.2958456131822278,0.0920138888888889,0.4851481859777616,0.4341405288552322
"Communication, Unit Testing",Python,0.0595,0.5605,0.046,0.773109243697479,1.379320684562853,1.0,0.012650250000000002,1.9370555555555558,0.2924034394286111,0.08013937282229966,0.48375254538675544,0.4275894122144844
"Terraform, Linux",Python,0.0595,0.5605,0.046,0.773109243697479,1.379320684562853,1.0,0.012650250000000002,1.9370555555555558,0.2924034394286111,0.08013937282229966,0.48375254538675544,0.4275894122144844
Linux,Python,0.324,0.5605,0.25,0.7716049382716049,1.3766368211803834,1.0,0.06839799999999999,1.9242972972972971,0.4047218934911242,0.3940110323089046,0.4803297799126392,0.6088176341670246
"Object-Oriented Programming, Teamwork",Git,0.059,0.4745,0.0385,0.652542372881356,1.3752210176635533,1.0,0.010504500000000003,1.5124146341463418,0.28995128144968746,0.07777777777777778,0.33880565724330347,0.3668402064617528
Docker,Python,0.255,0.5605,0.1965,0.7705882352941177,1.374822899721887,1.0,0.053572499999999995,1.9157692307692311,0.36595112454531475,0.3174474959612278,0.4780164625577194,0.5605840373615995
"Docker, Communication",Git,0.1335,0.4745,0.087,0.6516853932584269,1.3734149489113319,1.0,0.023654249999999988,1.5086935483870967,0.31377718526772375,0.16698656429942416,0.3371748682367781,0.41751814446904484
"Django, MongoDB",Python,0.065,0.5605,0.05,0.7692307692307693,1.3724010155767516,1.0,0.013567500000000003,1.9045000000000003,0.2902139037433155,0.08688097306689838,0.4749278025728539,0.42921841762162904
Ci/Cd,Python,0.082,0.5605,0.063,0.7682926829268293,1.370727355801658,1.0,0.017039,1.8967894736842106,0.2946190822007815,0.10871440897325282,0.4727933627459142,0.4403461630512826
"Problem Solving, Data Structures",Git,0.06,0.4745,0.039,0.65,1.3698630136986303,1.0,0.010530000000000001,1.5014285714285718,0.2872340425531915,0.07870837537840565,0.33396764985727884,0.3660958904109589
"Linux, MongoDB",Python,0.066,0.5605,0.0505,0.7651515151515151,1.3651231314032384,1.0,0.013506999999999998,1.8714193548387095,0.2863654673818559,0.0876736111111111,0.4656462233254042,0.42762482091206444
"Kubernetes, Ci/Cd",Python,0.0525,0.5605,0.04,0.761904761904762,1.3593305297141158,1.0,0.010573750000000003,1.8459000000000005,0.278990765171504,0.06980802792321118,0.4582588439243731,0.4166348073573765
"Communication, Debugging",Python,0.0645,0.5605,0.049,0.7596899224806202,1.3553789874765747,1.0,0.012847749999999998,1.8288870967741937,0.2802768354803172,0.08506944444444445,0.453219391309716,0.4235559335864296
"Terraform, AWS",Python,0.056,0.5605,0.0425,0.7589285714285715,1.3540206448324201,1.0,0.011112000000000004,1.8231111111111118,0.27696909272183456,0.0740418118466899,0.45148707947342775,0.4173768637695935
