antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"React, TypeScript",Git,0.1245,0.4745,0.0965,0.7751004016064257,1.6335098031747644,1.0,0.03742475,2.3365982142857145,0.4429711519398243,0.1920398009950249,0.5720274055307815,0.4892361860508419
"Node.js, Python",JavaScript,0.1455,0.324,0.077,0.5292096219931272,1.633363030842985,1.0,0.029858,1.435883211678832,0.4537931348931934,0.1961783439490445,0.3035645295756319,0.3834319714903907
"Object-Oriented Programming, SQL",Git,0.111,0.4745,0.086,0.7747747747747747,1.63282355063177,1.0,0.0333304999999999,2.33322,0.4359549533052553,0.1721721721721721,0.5714077540909129,0.4780090944474506
"SQL, Business Intelligence",Python,0.047,0.5605,0.043,0.9148936170212764,1.6322812078880935,1.0,0.0166564999999999,5.164124999999992,0.4064642865858122,0.0761736049601417,0.8063563527219032,0.4958054168960084
"Object-Oriented Programming, Data Structures",Git,0.102,0.4745,0.079,0.7745098039215687,1.6322651294448234,1.0,0.030601,2.3304782608695658,0.4313523723605199,0.1587939698492462,0.5709035279192552,0.4705004235624703
"Tableau, Looker",Python,0.0465,0.5605,0.0425,0.913978494623656,1.6306485185078607,1.0,0.01643675,5.109187500000004,0.4056078225731824,0.0752878653675819,0.8042741629662252,0.4949018253671358
"Django, Node.js",Git,0.064,0.4745,0.0495,0.7734375,1.6300052687038988,1.0,0.019132,2.319448275862069,0.4129327462660797,0.1012269938650306,0.5688629876308278,0.4388789185985248
"Node.js, Redis",SQL,0.059,0.4525,0.0435,0.7372881355932204,1.6293660455098793,1.0,0.0168024999999999,2.0840322580645165,0.4104828563401614,0.0929487179487179,0.5201609782524573,0.4167103661391516
"Redis, MongoDB",SQL,0.059,0.4525,0.0435,0.7372881355932204,1.6293660455098793,1.0,0.0168024999999999,2.0840322580645165,0.4104828563401614,0.0929487179487179,0.5201609782524573,0.4167103661391516
"Api Design, Git",SQL,0.0665,0.4525,0.049,0.7368421052631579,1.6283803431230008,1.0,0.01890875,2.0805,0.4133828142933659,0.1042553191489361,0.5193463109829367,0.4225646990404187
"Tableau, Business Intelligence",Python,0.0455,0.5605,0.0415,0.9120879120879122,1.6272754898981483,1.0,0.01599725,4.999312500000005,0.4038511300308621,0.0735163861824623,0.7999724962182302,0.4930644734391389
Java,Git,0.1315,0.4745,0.1015,0.7718631178707225,1.626687287398783,1.0,0.03910325,2.3034416666666675,0.4435851405656658,0.201189296333003,0.5658670178320123,0.4928862480818312
Node.js,JavaScript,0.185,0.324,0.0975,0.5270270270270271,1.6266266266266267,1.0,0.03756,1.4292571428571428,0.4726757904672016,0.2369380315917375,0.3003358387973773,0.4139764764764765
"Node.js, MongoDB",Git,0.14,0.4745,0.108,0.7714285714285714,1.6257714887851873,1.0,0.0415699999999999,2.2990625,0.4475667527993108,0.2132280355380059,0.5650400978659778,0.4995182899292488
"Django, Redis",SQL,0.0605,0.4525,0.0445,0.7355371900826446,1.625496552668828,1.0,0.0171237499999999,2.070234375,0.409583151449193,0.0949839914621131,0.5169629042605381,0.4169398657595543
Debugging,Git,0.1355,0.4745,0.1045,0.7712177121771217,1.6253271068010997,1.0,0.04020525,2.296943548387096,0.4450424921339048,0.2067260138476755,0.5646388433437138,0.4957247675743353
"Node.js, SQL",Git,0.1395,0.4745,0.1075,0.7706093189964157,1.624044929391814,1.0,0.0413072499999999,2.2908515625,0.446546761617772,0.2122408687068114,0.5634811018009813,0.4985817933232869
"Tableau, SQL",Python,0.0775,0.5605,0.0705,0.9096774193548386,1.6229748784207647,1.0,0.0270612499999999,4.865892857142851,0.4160948701685598,0.1242290748898678,0.794487871114536,0.517728986216224
"TypeScript, Webpack",Git,0.05,0.4745,0.0385,0.7699999999999999,1.6227608008429926,1.0,0.014775,2.2847826086956515,0.4039644565960356,0.0792181069958847,0.5623215984776401,0.4255690200210748
HTML/CSS,Git,0.189,0.4745,0.1455,0.7698412698412698,1.6224262799605265,1.0,0.0558194999999999,2.283206896551724,0.473044605743196,0.2808880308880309,0.5620195429900471,0.5382399183769047
"JavaScript, Node.js",Git,0.0975,0.4745,0.075,0.7692307692307692,1.6211396611818107,1.0,0.0287362499999999,2.277166666666666,0.4245429362880886,0.1509054325955734,0.5608577911146891,0.4636459430979979
"Rest Apis, Redis",SQL,0.06,0.4525,0.044,0.7333333333333333,1.6206261510128912,1.0,0.0168499999999999,2.053125,0.4073984526112185,0.0939167556029882,0.5129375951293759,0.4152854511970534
"React, HTML/CSS",Git,0.145,0.4745,0.1115,0.7689655172413794,1.6205806475055415,1.0,0.0426975,2.274552238805972,0.4478797891589963,0.219488188976378,0.5603530299550512,0.5019748555648414
JavaScript,Git,0.324,0.4745,0.249,0.7685185185185185,1.619638605939976,1.0,0.095262,2.27016,0.5659442503742783,0.4531392174704277,0.5595024139267716,0.6466407134215353
Git,JavaScript,0.4745,0.324,0.249,0.5247629083245522,1.619638605939976,1.0,0.095262,1.4224478935698448,0.7280272373986909,0.4531392174704277,0.2969865507759648,0.6466407134215353
Unit Testing,Git,0.1295,0.4745,0.0995,0.7683397683397684,1.619261893234496,1.0,0.03805225,2.268408333333334,0.4393275972048641,0.1972249752229931,0.5591622613506534,0.4890170917568178
"JavaScript, React",Git,0.1465,0.4745,0.1125,0.7679180887372015,1.6183732112480538,1.0,0.04298575,2.264286764705884,0.4476807915120746,0.2212389380530973,0.5583598263314966,0.5025048820925206
"JavaScript, Webpack",Git,0.0495,0.4745,0.038,0.7676767676767676,1.6178646315632617,1.0,0.0145122499999999,2.2619347826086957,0.4017899166643594,0.0781893004115226,0.5579006045228689,0.4238805334695745
Data Structures,Git,0.129,0.4745,0.099,0.7674418604651163,1.6173695689465044,1.0,0.0377895,2.2596500000000006,0.4382458337682218,0.1962338949454906,0.5574535879450357,0.4880412674296077
"Api Design, Docker",SQL,0.0595,0.4525,0.0435,0.7310924369747899,1.6156738938669388,1.0,0.0165762499999999,2.036015625,0.4051708861146247,0.0928495197438633,0.5088446337439084,0.4136125168299364
"Rest Apis, React",Git,0.1365,0.4745,0.1045,0.7655677655677655,1.6134199485095164,1.0,0.0397307499999999,2.2415859375,0.4402994378613797,0.2063178677196446,0.5538872798625414,0.4928997942696572
"Power BI, SQL",Python,0.0465,0.5605,0.042,0.903225806451613,1.6114644182901212,1.0,0.01593675,4.541500000000004,0.3979511573900667,0.0743362831858407,0.7798084333370033,0.4890794509510518
"Python, Redis",SQL,0.068,0.4525,0.0495,0.7279411764705882,1.6087097822554437,1.0,0.01873,2.012432432432432,0.4059912429011141,0.1050955414012738,0.5030889067955949,0.4186667208319792
"Node.js, Redis",Git,0.059,0.4745,0.045,0.7627118644067796,1.6074011894768805,1.0,0.0170045,2.214607142857143,0.4015704333451411,0.0921187308085977,0.5484526439710363,0.4287742672929577
"Data Visualization, Business Intelligence",Python,0.05,0.5605,0.045,0.8999999999999999,1.6057091882247991,1.0,0.0169749999999999,4.394999999999996,0.3970760233918128,0.0795755968169761,0.7724687144482364,0.4901427297056199
"Looker, SQL",Python,0.0495,0.5605,0.0445,0.8989898989898989,1.603907045477072,1.0,0.0167552499999999,4.351049999999996,0.3961309541400444,0.0786914235190097,0.7701704186345822,0.489191648870507
Node.js,Git,0.185,0.4745,0.1405,0.7594594594594596,1.6005468060262584,1.0,0.0527175,2.184662921348316,0.4603846909591076,0.2707129094412332,0.5422634813690953,0.5277803092871587
"Power BI, Business Intelligence",Python,0.0485,0.5605,0.0435,0.8969072164948453,1.600191287234336,1.0,0.0163157499999999,4.263149999999997,0.3941930768719686,0.0769230769230769,0.7654316643796252,0.4872582469628553
Object-Oriented Programming,Git,0.135,0.4745,0.1025,0.7592592592592592,1.6001248877961205,1.0,0.0384424999999999,2.1828461538461537,0.4335824051882136,0.2021696252465483,0.5418825104838424,0.4876380595558677
"Tableau, Data Cleaning",Python,0.048,0.5605,0.043,0.8958333333333333,1.5982753493904251,1.0,0.0160959999999999,4.219199999999997,0.3931991401211647,0.0760389036251105,0.762988244216913,0.4862752750520368
"Data Cleaning, SQL",Python,0.052,0.5605,0.0465,0.8942307692307693,1.5954161806079736,1.0,0.017354,4.155272727272729,0.3936754230751781,0.0821554770318021,0.7593419095125581,0.4885962053111919
"Docker, MongoDB",JavaScript,0.1365,0.324,0.0705,0.5164835164835164,1.5940849274182605,1.0,0.0262739999999999,1.3980909090909088,0.431593342285848,0.1807692307692307,0.2847389297093438,0.3670380545380545
Machine Learning,"Python, SQL",0.0825,0.3575,0.047,0.5696969696969697,1.5935579571943208,1.0,0.01750625,1.4931338028169017,0.4059655632210563,0.1195928753180661,0.3302676571159061,0.3505827505827505
"Excel, Business Intelligence",Python,0.0505,0.5605,0.045,0.891089108910891,1.5898110774502965,1.0,0.0166947499999999,4.035409090909087,0.3907261131589725,0.0795053003533569,0.7521936493990694,0.4856872841610655
"Rest Apis, MongoDB",JavaScript,0.136,0.324,0.07,0.5147058823529412,1.5885984023238926,1.0,0.025936,1.392969696969697,0.4288359788359788,0.1794871794871795,0.2821092934215107,0.3653776325344953
"Looker, Business Intelligence",Python,0.05,0.5605,0.0445,0.8899999999999999,1.5878679750223013,1.0,0.0164749999999999,3.995454545454542,0.3897102306327616,0.0786219081272084,0.7497155858930601,0.4846966993755575
React,Git,0.168,0.4745,0.1265,0.7529761904761905,1.5868834361985047,1.0,0.046784,2.12732530120482,0.4445120097294011,0.2451550387596899,0.5299261474332835,0.5097863038787697
"Rest Apis, Webpack",Git,0.054,0.4745,0.0405,0.75,1.5806111696522656,1.0,0.014877,2.1020000000000003,0.3883016208597604,0.0829918032786885,0.5242626070409134,0.4176765015806112
"Data Visualization, Looker",Python,0.052,0.5605,0.046,0.8846153846153847,1.5782611679132643,1.0,0.016854,3.8090000000000015,0.3864887176664833,0.0812003530450132,0.737463901286427,0.4833424826734372
"Python, Git",SQL,0.285,0.4525,0.2035,0.7140350877192982,1.577978094407289,1.0,0.0745375,1.9145705521472391,0.5122764213673304,0.3810861423220973,0.4776896579347913,0.5818794223126877
Webpack,Git,0.0675,0.4745,0.0505,0.7481481481481481,1.5767084260234945,1.0,0.01847125,2.0865441176470587,0.3922437820189526,0.1027466937945066,0.5207386263523275,0.427287983452367
"Data Cleaning, Business Intelligence",Python,0.0515,0.5605,0.0455,0.883495145631068,1.57626252565757,1.0,0.01663425,3.7723750000000016,0.3854379674095014,0.0803177405119152,0.7349150071241592,0.4823363328512164
"Tableau, Power BI",Python,0.047,0.5605,0.0415,0.8829787234042553,1.5753411657524627,1.0,0.0151565,3.7557272727272726,0.383228612245414,0.073321554770318,0.7337399849926173,0.4785098790973105
Business Intelligence,Python,0.0555,0.5605,0.049,0.8828828828828829,1.5751701746349382,1.0,0.01789225,3.752653846153845,0.3866045094586273,0.0864197530864197,0.7335219178222591,0.4851524137875609
"HTML/CSS, Webpack",Git,0.067,0.4745,0.05,0.746268656716418,1.5727474324898163,1.0,0.0182085,2.0710882352941185,0.3903215434083601,0.1017293997965412,0.5171620489370465,0.4258213673466178
"PostgreSQL, Node.js",Git,0.063,0.4745,0.047,0.746031746031746,1.5722481475906134,1.0,0.0171065,2.0691562500000003,0.3884397920025432,0.0958205912334352,0.5167112198510866,0.4225416896649773
"Data Visualization, SQL",Python,0.084,0.5605,0.074,0.8809523809523808,1.5717259249819462,1.0,0.0269179999999999,3.691799999999996,0.3971143632715684,0.1297107800175284,0.7291294219621862,0.5064886793254322
"Statistics, Business Intelligence",Python,0.05,0.5605,0.044,0.8799999999999999,1.5700267618198036,1.0,0.0159749999999999,3.662499999999997,0.3821770334928229,0.0776699029126213,0.7269624573378837,0.479250669045495
Redis,SQL,0.081,0.4525,0.0575,0.7098765432098766,1.5687879407953074,1.0,0.0208474999999999,1.8871276595744684,0.3945214552680133,0.1207983193277311,0.4700941428490896,0.4184741832071482
"Excel, Tableau",Python,0.0495,0.5605,0.0435,0.8787878787878787,1.567864190522531,1.0,0.0157552499999999,3.6258749999999966,0.3810517150682942,0.0767872903795233,0.7242045023614987,0.478198578109372
"Power BI, Looker",Python,0.049,0.5605,0.043,0.8775510204081631,1.565657485117151,1.0,0.0155354999999999,3.589249999999996,0.3799060963979165,0.0759046778464254,0.7213902625896772,0.4771341185894517
"Git, MongoDB",JavaScript,0.139,0.324,0.0705,0.5071942446043165,1.5654143351985077,1.0,0.0254639999999999,1.371737226277372,0.4195023105246248,0.1796178343949044,0.2709974032608232,0.3623934185984545
"MongoDB, SQL",Git,0.1475,0.4745,0.1095,0.7423728813559323,1.564537157757497,1.0,0.03951125,2.039769736842106,0.4232649071358749,0.2136585365853658,0.5097485848828397,0.4865710560625815
"Excel, SQL",Python,0.0525,0.5605,0.046,0.8761904761904762,1.563230109171233,1.0,0.01657375,3.549807692307692,0.38026270505908,0.0811287477954144,0.7182945988406739,0.4791300284609829
"Tableau, Data Visualization",Python,0.0805,0.5605,0.0705,0.8757763975155278,1.562491342578997,1.0,0.0253797499999999,3.5379749999999963,0.3915132723226853,0.1235758106923751,0.7173524403083682,0.5007784752965685
"Api Design, Redis",Python,0.056,0.5605,0.049,0.875,1.5611061552185548,1.0,0.017612,3.516,0.3807506053268766,0.0863436123348017,0.7155858930602957,0.4812109723461195
"Redis, MongoDB",Python,0.059,0.5605,0.0515,0.8728813559322034,1.5573262371671783,1.0,0.0184305,3.4574000000000003,0.3803122065969894,0.090669014084507,0.710765314976572,0.4823818019625334
"Docker, Redis",Python,0.059,0.5605,0.0515,0.8728813559322034,1.5573262371671783,1.0,0.0184305,3.4574000000000003,0.3803122065969894,0.090669014084507,0.710765314976572,0.4823818019625334
"Excel, Looker",Python,0.0545,0.5605,0.0475,0.8715596330275229,1.554968123153475,1.0,0.01695275,3.421821428571429,0.3774722369116869,0.0837004405286343,0.7077579818601204,0.4781526978696936
"Docker, Redis",SQL,0.059,0.4525,0.0415,0.7033898305084747,1.5544526641071263,1.0,0.0148025,1.8458571428571435,0.3790507406885779,0.0882978723404255,0.4582462657689035,0.3975512688453976
"Python, MongoDB",JavaScript,0.139,0.324,0.07,0.5035971223021583,1.5543121058708589,1.0,0.024964,1.3617971014492751,0.4142027542724406,0.178117048346056,0.265676216423311,0.3598232525091038
"Data Visualization, Data Cleaning",Python,0.0535,0.5605,0.0465,0.8691588785046729,1.5506848858245723,1.0,0.01651325,3.359035714285714,0.3751966781975472,0.0819383259911894,0.7022955142313376,0.4760602599481437
MongoDB,Git,0.189,0.4745,0.139,0.7354497354497355,1.5499467554262076,1.0,0.0493195,1.9863900000000003,0.4375049898428977,0.2650142993326978,0.4965741873448819,0.5141948361126444
"Unit Testing, Data Structures",Python,0.0985,0.5605,0.0855,0.868020304568528,1.5486535317904155,1.0,0.03029075,3.330057692307693,0.3929869969803414,0.1490845684394071,0.6997049023174697,0.510281338724942
"Data Cleaning, Looker",Python,0.053,0.5605,0.046,0.8679245283018868,1.5484826553111273,1.0,0.0162935,3.327642857142858,0.374030117992746,0.0810572687224669,0.6994869813467277,0.4749970545166883
"React, Webpack",Git,0.0545,0.4745,0.04,0.7339449541284404,1.5467754565404437,1.0,0.01413975,1.9751551724137937,0.3738696456901111,0.0817995910020449,0.4937106643738161,0.4091221082549472
"Data Cleaning, Power BI",Python,0.0525,0.5605,0.0455,0.8666666666666667,1.5462384775498068,1.0,0.01607375,3.296250000000001,0.3728435153237264,0.0801762114537445,0.6966249525976489,0.4739220933690157
"PostgreSQL, SQL",Rest Apis,0.0735,0.423,0.048,0.653061224489796,1.543879963332851,1.0,0.0169095,1.6631176470588236,0.3802280086346466,0.1070234113712374,0.3987196264987799,0.3832682008973803
"Git, Redis",SQL,0.0645,0.4525,0.045,0.6976744186046511,1.5418219195682896,1.0,0.0158137499999999,1.8109615384615376,0.3756458221984678,0.0953389830508474,0.4478071572687691,0.3985609662084028
"Data Visualization, Power BI",Python,0.0515,0.5605,0.0445,0.8640776699029127,1.5416193932255355,1.0,0.01563425,3.233464285714287,0.3704074440423377,0.0784140969162995,0.6907341749781859,0.4717355343270139
Looker,Python,0.0585,0.5605,0.0505,0.8632478632478633,1.5401389174805769,1.0,0.01771075,3.213843750000001,0.3724991192693354,0.0888302550571679,0.6888461052283579,0.4766729949602385
"Statistics, NumPy",Python,0.0365,0.5605,0.0315,0.863013698630137,1.5397211393936432,1.0,0.01104175,3.2083500000000003,0.363810841755834,0.0557029177718832,0.6883133074633379,0.4596067601090025
NumPy,Python,0.04,0.5605,0.0345,0.8625,1.5388046387154328,1.0,0.01208,3.1963636363636376,0.3647342995169083,0.0609540636042402,0.6871444823663255,0.4620260927743086
"Statistics, SQL",Python,0.087,0.5605,0.075,0.8620689655172414,1.5380356209049804,1.0,0.0262365,3.1863750000000013,0.3831544359255203,0.131004366812227,0.6861637440665335,0.4979390322679873
"Docker, Git",Rest Apis,0.176,0.423,0.1145,0.6505681818181819,1.5379862454330542,1.0,0.040052,1.6512520325203253,0.4245135032009157,0.2363261093911249,0.3943989286276982,0.4606268805071997
"Redis, SQL",Python,0.0575,0.5605,0.0495,0.8608695652173913,1.5358957452585038,1.0,0.01727125,3.1589062500000007,0.3702006805455081,0.0870712401055409,0.6834347331453727,0.4745917852848776
Tableau,Python,0.093,0.5605,0.08,0.8602150537634409,1.534728017419163,1.0,0.0278735,3.144115384615385,0.3841441565600882,0.1394943330427201,0.6819455148201158,0.5014723796917115
"Django, Redis",Python,0.0605,0.5605,0.052,0.859504132231405,1.5334596471568331,1.0,0.01808975,3.1282058823529417,0.3702818602366234,0.0913884007029877,0.6803279459190102,0.4761392204421967
"React, MongoDB",Python,0.071,0.5605,0.061,0.8591549295774649,1.5328366272568508,1.0,0.0212045,3.1204500000000017,0.3741816513437682,0.1069237510955302,0.6795334006313194,0.4839931650563506
"JavaScript, Data Structures",Python,0.105,0.5605,0.09,0.8571428571428571,1.52924684592838,1.0,0.0311475,3.076499999999999,0.3866852886405959,0.156385751520417,0.6749553063546236,0.5088568879826685
"HTML/CSS, SQL",Python,0.073,0.5605,0.0625,0.8561643835616439,1.5275011303508366,1.0,0.0215835,3.0555714285714304,0.3725307443365696,0.1094570928196147,0.6727289728365049,0.4838359830386275
"Excel, Data Cleaning",Python,0.0555,0.5605,0.0475,0.8558558558558559,1.5269506794930523,1.0,0.01639225,3.0490312500000005,0.3653785071466384,0.0835532102022867,0.672026975781242,0.4703008092838601
"Excel, Power BI",Python,0.0515,0.5605,0.044,0.8543689320388349,1.5242978270095182,1.0,0.0151342499999999,3.017899999999999,0.3626359802559064,0.0774647887323943,0.6686437589051989,0.4664351350649125
"Git, Data Structures",Python,0.099,0.5605,0.0845,0.8535353535353536,1.5228106218293551,1.0,0.0290105,3.0007241379310354,0.3810427598526292,0.1469565217391304,0.6667471070201447,0.5021468025482299
"Excel, Data Visualization",Python,0.0545,0.5605,0.0465,0.8532110091743119,1.522231952139718,1.0,0.0159527499999999,2.99409375,0.3628449418012884,0.0817941952506596,0.666009122125852,0.4680863252829633
"Statistics, Looker",Python,0.051,0.5605,0.0435,0.8529411764705882,1.521750537860104,1.0,0.0149144999999999,2.9885999999999995,0.3612877439046546,0.0765845070422535,0.6653951683062302,0.4652752269507267
"Tableau, Statistics",Python,0.085,0.5605,0.0725,0.8529411764705881,1.5217505378601035,1.0,0.0248574999999999,2.9885999999999973,0.3747126436781608,0.1265270506108202,0.66539516830623,0.4911449860943484
PostgreSQL,Rest Apis,0.094,0.423,0.0605,0.6436170212765957,1.5215532417886424,1.0,0.020738,1.619044776119403,0.3783409045299473,0.1325301204819277,0.3823518566318817,0.393321513002364
"Git, Redis",Python,0.0645,0.5605,0.055,0.8527131782945736,1.521343761453298,1.0,0.0188477499999999,2.9839736842105253,0.3663135902045575,0.0964912280701754,0.6648764011253097,0.4754199254541557
PostgreSQL,"Rest Apis, Git",0.094,0.3325,0.0475,0.5053191489361702,1.5197568389057752,1.0,0.0162449999999999,1.3493548387096774,0.3774834437086091,0.12532981530343,0.2589050920392063,0.3240881458966566
"React, SQL",Python,0.0735,0.5605,0.0625,0.8503401360544218,1.51710996619879,1.0,0.02130325,2.936659090909092,0.3678920669185105,0.1093613298337707,0.6594769876096059,0.4809238592850164
Data Cleaning,Python,0.06,0.5605,0.051,0.85,1.5165031222123104,1.0,0.0173699999999999,2.93,0.3623279098873591,0.0895522388059701,0.6587030716723549,0.4704950936663693
"Rest Apis, Redis",Python,0.06,0.5605,0.051,0.85,1.5165031222123104,1.0,0.0173699999999999,2.93,0.3623279098873591,0.0895522388059701,0.6587030716723549,0.4704950936663693
"PostgreSQL, MongoDB",Rest Apis,0.0725,0.423,0.0465,0.6413793103448276,1.5162631450232331,1.0,0.0158325,1.608942307692308,0.3670985131727676,0.1035634743875278,0.378473674774398,0.375654194179506
"JavaScript, Debugging",Python,0.1065,0.5605,0.0905,0.8497652582159624,1.5160843143906555,1.0,0.03080675,2.9254218749999987,0.3809805006693523,0.1569817866435386,0.658168960673407,0.5056141188492836
"Git, Unit Testing",Python,0.0995,0.5605,0.0845,0.8492462311557789,1.5151583071467956,1.0,0.02873025,2.91535,0.3775713032536166,0.1468288444830582,0.6569880117310101,0.5000022413584425
Power BI,Python,0.056,0.5605,0.0475,0.8482142857142857,1.513317191283293,1.0,0.016112,2.8955294117647057,0.3593220338983051,0.0834797891036906,0.6546400130017878,0.466480024213075
"Docker, Python",Git,0.1965,0.4745,0.141,0.7175572519083968,1.5122386763085287,1.0,0.0477607499999999,1.8605540540540533,0.4215665505964596,0.2660377358490565,0.4625256934508026,0.5073560759015113
"Git, Debugging",Python,0.1045,0.5605,0.0885,0.84688995215311,1.510954419541677,1.0,0.0299277499999999,2.870484375,0.3776288851665735,0.1535125758889852,0.6516267398250513,0.5023923444976076
"Docker, React",Python,0.078,0.5605,0.066,0.8461538461538461,1.5096411171344266,1.0,0.022281,2.85675,0.3661506606192072,0.1152838427947598,0.6499518683819024,0.4819529266451657
Data Visualization,Python,0.0975,0.5605,0.0825,0.8461538461538461,1.5096411171344266,1.0,0.02785125,2.85675,0.3740619491312012,0.1433536055603823,0.6499518683819024,0.4966719275372264
"Data Structures, Java",Python,0.1005,0.5605,0.085,0.845771144278607,1.508958330559513,1.0,0.02866975,2.8496612903225813,0.3749762940195533,0.1475694444444444,0.6490811018853402,0.498710728249919
"PostgreSQL, Api Design",Python,0.058,0.5605,0.049,0.8448275862068966,1.5072749084868806,1.0,0.016491,2.8323333333333336,0.35727284544391,0.0860403863037752,0.64693421207485,0.4661247654495678
Excel,Python,0.061,0.5605,0.0515,0.8442622950819672,1.506266360538746,1.0,0.0173095,2.8220526315789463,0.3579412099217304,0.0903508771929824,0.6456479979111881,0.4680722715374153
"Debugging, Data Structures",Python,0.1025,0.5605,0.0865,0.8439024390243902,1.505624333674202,1.0,0.0290487499999999,2.8155468749999994,0.374176823868485,0.1500433651344319,0.6448292127972474,0.4991144666129979
"Debugging, Unit Testing",Python,0.1055,0.5605,0.089,0.8436018957345971,1.505088127983224,1.0,0.0298672499999999,2.8101363636363628,0.3751672204043437,0.1542461005199306,0.6441453827863415,0.5011943466184137
"MongoDB, HTML/CSS",Python,0.0735,0.5605,0.062,0.8435374149659864,1.5049730864691997,1.0,0.02080325,2.808978260869566,0.3621546576606375,0.1083916083916083,0.643998668864588,0.4770764684107363
"PostgreSQL, Redis",Python,0.0605,0.5605,0.051,0.8429752066115702,1.503970038557663,1.0,0.01708975,2.798921052631578,0.3566717799413539,0.0894736842105263,0.6427194689683053,0.4669826969721544
"Debugging, SQL",Python,0.1075,0.5605,0.0905,0.8418604651162791,1.5019812044893472,1.0,0.0302462499999999,2.7791911764705888,0.3744680192518996,0.1567099567099567,0.6401830833134906,0.501661722299442
Redis,Python,0.081,0.5605,0.068,0.8395061728395062,1.4977808614442574,1.0,0.0225995,2.738423076923078,0.3616382897010817,0.1185701830863121,0.6348263318305034,0.4804132113082455
"Data Visualization, Statistics",Python,0.087,0.5605,0.073,0.8390804597701149,1.4970213376808472,1.0,0.0242365,2.731178571428571,0.3636438656243905,0.1270670147954743,0.6338577014109554,0.4846606580741743
"Node.js, Redis",Python,0.059,0.5605,0.0495,0.8389830508474577,1.496847548345152,1.0,0.0164305,2.729526315789476,0.3527410126772509,0.0868421052631579,0.6336360656369914,0.4636485280999108
"JavaScript, Unit Testing",Python,0.102,0.5605,0.0855,0.8382352941176472,1.4955134596211368,1.0,0.028329,2.716909090909093,0.3689680772086117,0.1481802426343154,0.6319346851368537,0.4953888334995016
"Data Cleaning, Statistics",Python,0.0525,0.5605,0.044,0.8380952380952381,1.4952635826855274,1.0,0.01457375,2.714558823529412,0.3495742384264811,0.0773286467486819,0.6316160138685737,0.4582982880931141
"TensorFlow, Statistics",Python,0.037,0.5605,0.031,0.8378378378378378,1.4948043493984615,1.0,0.0102615,2.71025,0.3437342980604964,0.0547219770520741,0.6310303477538972,0.4465727993827905
"Node.js, HTML/CSS",Python,0.077,0.5605,0.0645,0.8376623376623377,1.4944912357936444,1.0,0.0213415,2.70732,0.3584788396449058,0.112565445026178,0.6306310299484361,0.4763690814092241
"Statistics, Power BI",Python,0.049,0.5605,0.041,0.8367346938775511,1.4928362067396097,1.0,0.0135355,2.6919375000000008,0.3471442127670489,0.0721196130167106,0.6285203501195701,0.454941834003896
"Object-Oriented Programming, Debugging",Python,0.107,0.5605,0.0895,0.836448598130841,1.4923257772182712,1.0,0.0295264999999999,2.6872285714285704,0.3694345217614344,0.1548442906574394,0.6278693927891719,0.498063728146598
"Node.js, Git",Python,0.1405,0.5605,0.1175,0.8362989323843415,1.4920587553690303,1.0,0.0387497499999999,2.6847717391304324,0.3836941319173689,0.2013710368466152,0.6275288563921309,0.5229665937568452
"React, Node.js",Python,0.079,0.5605,0.066,0.8354430379746836,1.490531735904877,1.0,0.0217205,2.6708076923076924,0.3573273451123614,0.1150828247602441,0.6255814288388705,0.4765975225555844
"PostgreSQL, Rest Apis",Python,0.0605,0.5605,0.0505,0.834710743801653,1.4892252342580783,1.0,0.01658975,2.6589750000000016,0.3496646098883439,0.0885188431200701,0.6239152304929534,0.4624044352371333
"TypeScript, MongoDB",Python,0.0695,0.5605,0.058,0.8345323741007193,1.4889070010717562,1.0,0.01904525,2.6561086956521724,0.3528924011932776,0.1013986013986014,0.6235093836193841,0.4690057053376032
"Git, SQL",Python,0.244,0.5605,0.2035,0.8340163934426229,1.4879864289788098,1.0,0.0667379999999999,2.647851851851851,0.4337974337974338,0.3386023294509151,0.6223353661948189,0.5985425410567262
PostgreSQL,"Python, SQL",0.094,0.3575,0.05,0.5319148936170213,1.4878738282993602,1.0,0.016395,1.3726136363636363,0.3619205298013246,0.12453300124533,0.2714628694428346,0.3358875167385806
"Data Structures, SQL",Python,0.105,0.5605,0.0875,0.8333333333333333,1.486767766874814,1.0,0.0286475,2.6369999999999987,0.3658100558659218,0.1513840830449827,0.6207811907470608,0.4947219744275943
"Git, Java",Python,0.1015,0.5605,0.0845,0.8325123152709359,1.485302971045381,1.0,0.02760925,2.6240735294117643,0.3636468407240206,0.1463203463203463,0.6189131177950761,0.491635283416021
"PostgreSQL, Git",Python,0.0625,0.5605,0.052,0.832,1.4843889384478144,1.0,0.0169687499999999,2.616071428571428,0.348076923076923,0.0910683012259194,0.6177474402730374,0.4623871543264942
TensorFlow,Python,0.0385,0.5605,0.032,0.8311688311688312,1.482906032415399,1.0,0.01042075,2.6031923076923085,0.3386879225169006,0.0564373897707231,0.6158562711463736,0.444130356708412
"Git, MongoDB",Python,0.139,0.5605,0.1155,0.8309352517985611,1.4824892984809297,1.0,0.0375905,2.59959574468085,0.3780010156316776,0.1977739726027397,0.6153248050024143,0.5185006321437051
